39,42,0.02366687612024336
36,39,0.02419024705264414
146,148,0.02569787602989601
127,129,0.03540086275046258
160,161,0.03613948664047666
129,131,0.03999256474605592
143,146,0.04538999496384487
84,88,0.04681601420995696
36,42,0.04775419455612588
141,146,0.05033276631194881
124,125,0.05335559283095187
35,37,0.05448437347519806
113,118,0.05568599233153088
150,151,0.05823931364764182
53,54,0.05872997977686432
88,93,0.05875246659637303
145,148,0.06027456890774988
123,124,0.06123789708568114
85,87,0.0613283586427992
29,30,0.06161391651002764
8,10,0.06310213419912104
135,136,0.06580490531189234
155,156,0.06863736384452838
12,15,0.06863862947532684
143,148,0.07108241643155848
145,146,0.07131078553146387
140,149,0.07186039577342974
38,42,0.07301929427241413
127,131,0.0732384338751884
86,93,0.07404476787706946
84,93,0.07451643420788821
57,59,0.0750353666644691
68,69,0.07537112282784585
141,148,0.0756247887397249
108,115,0.07581950760019496
94,99,0.07612307941946975
105,109,0.07710676001930689
105,110,0.07715737461976251
58,60,0.07865090276936319
54,56,0.07904502677189479
49,52,0.07912431459736642
84,86,0.0796943791810127
151,152,0.08038421693374827
151,153,0.08150192029377988
6,8,0.08166625993411548
38,39,0.08224003306973827
20,22,0.08265208562894853
38,43,0.08451634374656432
2,6,0.0858031401648584
175,177,0.08749492201183544
103,107,0.08777398535697188
123,127,0.08817105428489504
11,13,0.08885212965275398
111,115,0.09004434517592269
138,144,0.0918036250254643
108,111,0.09342399371894375
77,78,0.09379804580151463
65,69,0.09403201771514462
47,51,0.09600251399510019
150,152,0.09669704897392134
53,56,0.09722722305572465
124,127,0.09790281880047789
83,91,0.09818968955498351
67,72,0.09883627231148701
64,65,0.09884682408343064
30,38,0.09892229727962409
36,38,0.09905747106947889
139,142,0.1001751015506063
141,145,0.1018869656756041
172,174,0.1025742729006558
143,145,0.1036125575377775
72,75,0.1044766129908504
86,88,0.1049504422967237
86,90,0.1069782433266989
162,164,0.1070590836064357
2,8,0.1072952533579889
153,155,0.108238161394938
155,158,0.108736441226528
65,68,0.110664721798466
117,122,0.1116202022702513
123,125,0.1132359366802825
101,104,0.1162482581284681
99,102,0.1165206066696471
68,72,0.1180285149910967
131,135,0.1186709211777076
125,127,0.1192371285191481
123,129,0.1196627186793047
33,36,0.1198444038844269
29,38,0.1206551534148782
64,68,0.1211025683431898
142,145,0.1211650525430467
87,89,0.1215257235692781
6,10,0.1218356248435103
150,153,0.1221213758885359
48,50,0.1227477753267965
115,120,0.1232277970210153
83,88,0.1258891681754809
85,89,0.1272875418595575
61,63,0.1293547971354359
14,16,0.1295788297780193
33,44,0.1314309922799882
31,45,0.132258327220938
124,129,0.1331608639823404
101,105,0.1332157858206
29,36,0.1343845995206329
136,141,0.1349017789173336
45,46,0.1349969291494185
122,134,0.1351146889882366
28,34,0.135452667391614
104,111,0.1370513442659242
162,165,0.1377728534300555
34,40,0.1378093447651978
77,82,0.1379366062369689
23,24,0.1381469537328446
42,43,0.1382355170247661
55,56,0.1383770126326552
106,108,0.1402071082097919
33,39,0.1403629251158855
117,134,0.1406197375181188
29,39,0.1409249061791929
83,84,0.1411162570520654
24,25,0.1424415224636443
144,147,0.1442908295755563
88,91,0.144834095934047
136,143,0.1451949267093389
30,43,0.1454514761532931
151,155,0.1455828304552355
73,74,0.1457812842579411
159,162,0.1465112546903127
123,131,0.1483155369230858
125,129,0.1503719716567941
104,108,0.1526800588375258
135,141,0.1528298911119392
29,42,0.1534452545134257
71,74,0.1542636996218536
30,39,0.1542681000751911
109,117,0.1546825403613719
110,117,0.1547301648400511
153,156,0.1547842204989367
126,132,0.1553490378262332
37,43,0.1558673145722102
82,94,0.1560365759373316
39,43,0.1560474128352787
152,153,0.1570908385379332
53,55,0.1571024306666154
156,158,0.1571153073009614
151,156,0.157444932742956
30,36,0.1574547094356554
30,42,0.15782171739332
129,135,0.1578364051470221
110,122,0.1597683341354046
109,122,0.1597854983303107
33,42,0.1599401978259059
64,69,0.1605709602430416
63,65,0.1605916597039274
114,116,0.1608031746234755
135,143,0.1614392105613696
98,106,0.1615812953010321
148,152,0.161685881007199
152,156,0.1622260088608103
21,22,0.163055008628361
143,150,0.164902056313591
93,101,0.1653587140022564
21,25,0.1655728873881656
93,105,0.1657222296776329
90,93,0.1660311366615979
55,61,0.1662463288060779
146,152,0.1666861395617381
132,137,0.1673591225254783
36,44,0.1680803256913098
2,10,0.1692085436278089
124,131,0.1706667011138288
39,44,0.1714233569940966
146,150,0.1718208442860514
159,164,0.1733633797085415
136,146,0.1734610082525861
136,145,0.1735272792211609
170,172,0.1736993768684269
141,150,0.1745108492000333
42,44,0.1748291802849552
167,171,0.1750043883905407
142,148,0.1768828246472904
67,75,0.17717550632869
36,43,0.177267182872095
91,101,0.1774273741299244
89,97,0.1784881836962507
80,81,0.1786417441115411
107,112,0.1809637568306267
131,136,0.1812078029970351
148,150,0.1812991541190276
88,101,0.1816202345742302
130,133,0.18168102493696
78,82,0.1821205685274495
67,68,0.1823914155429527
94,102,0.1825968413795571
157,160,0.1831582150908898
152,155,0.1832570433583
84,91,0.1836291660359485
69,72,0.1836364452428255
83,93,0.1842222655817531
153,158,0.1842312180233409
30,37,0.1848232036379553
40,48,0.1850543650652725
143,152,0.1850891695733864
84,90,0.1859561941887068
127,135,0.1871181797289078
91,93,0.1879043078056139
54,55,0.1896084149917944
56,62,0.1902524404112898
29,43,0.1902623748525152
125,131,0.1903351843096441
101,110,0.1904261051601062
101,109,0.1904269141334834
63,66,0.1913212175894742
136,148,0.1919370116198592
142,146,0.1921480781794797
51,54,0.1934025050235217
112,119,0.1934213226650057
34,46,0.1935938014939414
104,106,0.1939633323179412
108,120,0.1949071598142526
141,152,0.1954359265175165
167,169,0.1957698649892023
64,72,0.1958140590574418
68,75,0.1968157034085722
164,165,0.1980569112623214
111,120,0.1981379229798867
75,86,0.199888616188707
22,25,0.2004305903695517
105,117,0.2005926527393461
135,146,0.2006637470767693
64,67,0.2009044187554998
168,171,0.2011366339986888
15,16,0.2013436006132617
101,111,0.2018338441664562
150,155,0.2029473086031983
79,82,0.2036754749316444
86,105,0.2050936824435896
66,69,0.2059734672967586
104,115,0.2063152384489993
43,47,0.206857530591102
37,47,0.2074661365547831
31,46,0.2075367445215944
65,66,0.2075832857034688
37,38,0.208229241343572
77,79,0.20852583232326
118,128,0.2092174991570593
125,132,0.2092641835792015
106,115,0.2098281495973218
88,90,0.2101602590407917
35,43,0.2102004541404699
14,21,0.2106159162267972
75,90,0.2108532079194028
97,100,0.2112341257596652
138,147,0.2115267601081786
146,151,0.2118587303408126
157,161,0.2126895106677795
9,16,0.2130657814924097
29,33,0.2133170620895188
75,84,0.2136955510837731
143,151,0.2138907341428499
150,156,0.2143855417983399
63,64,0.2150573772939423
148,151,0.215577827322412
88,105,0.2161043150712411
98,104,0.2162687791434695
91,104,0.2170048238362307
9,14,0.2174791267249202
61,66,0.2177583033490448
33,38,0.2186238305524486
145,152,0.2188321934355293
129,136,0.2189005302223439
20,21,0.2192764141605832
141,142,0.2195926722696618
121,126,0.21992068160273
90,105,0.2200053393749775
83,86,0.2202033529210191
51,53,0.2206708753385656
135,145,0.2207254818559465
139,145,0.2213320653894287
74,80,0.2219705988231564
130,138,0.2220306167517388
142,143,0.2229865921169257
106,111,0.2234888317676646
135,148,0.2236200000366179
141,151,0.2240330065825998
128,140,0.2243884020618301
84,101,0.2246125844883724
177,178,0.2247830619926927
65,72,0.2253468073060262
21,24,0.2256994019922518
71,73,0.2262139120338918
16,21,0.2265567551172584
30,35,0.2266572782904408
170,174,0.2285686877154431
76,83,0.228888982790792
104,105,0.2293366648965031
82,99,0.2293409767042727
35,47,0.2293603059477874
24,28,0.2321264069080701
87,97,0.2322707677093538
105,122,0.2329034718464186
28,31,0.233440721845276
172,173,0.2335826483804199
56,61,0.2341105558391403
92,96,0.2341519450267879
28,46,0.2342327473074258
52,63,0.2342497479784595
110,111,0.2347627624611422
109,111,0.2348397384756184
47,54,0.2359273445164669
54,62,0.2359477327872202
86,101,0.2361491265158414
97,98,0.2364138250815536
35,41,0.2365138256509006
23,27,0.2382428217715421
63,69,0.238394446773927
25,28,0.2387018425170973
119,130,0.2390553422771386
47,53,0.2398695757345355
44,50,0.2398732394558654
69,75,0.2399088164750409
123,135,0.2401210887417703
84,105,0.240160499333436
122,139,0.2406876207637925
145,150,0.2407965953449171
136,142,0.2411418744900845
93,109,0.2412252375320502
93,110,0.2412881475656384
173,174,0.2414403004908642
1,3,0.2435109586915128
127,136,0.2451037543899048
69,76,0.2452178285978462
55,63,0.2455118628269874
151,158,0.2457688555304465
29,37,0.2463293253051194
105,111,0.2463293462957885
154,159,0.2463345361377365
134,139,0.2464025143950415
34,48,0.2468652588885286
91,98,0.2471847474377634
38,44,0.2477982208971977
1,177,0.2479927996856987
83,101,0.2488500799756558
86,91,0.2493385275217259
90,117,0.2494735071412354
129,137,0.2502328792817842
95,102,0.250541486030547
52,55,0.2507005701123162
40,44,0.2508625192354894
87,100,0.2522170958648984
103,112,0.2525084133310722
1,9,0.2527904545222105
92,100,0.2535268496405302
149,154,0.2535991038735084
50,57,0.2536749178068469
12,16,0.2539953055531095
101,108,0.2550387815253446
131,141,0.2557775437729253
96,103,0.2566686688588194
67,69,0.257272630940578
30,33,0.2581179029469697
131,137,0.2586299953194228
124,132,0.2605020308590916
75,88,0.2605029813281879
35,38,0.2609484391821184
104,110,0.2612555411860749
104,109,0.261293947050882
40,50,0.2614349402123843
75,76,0.2615022106576851
10,20,0.26151894385102
131,143,0.2622171585558996
28,40,0.262236449829562
163,173,0.2623634055829151
14,20,0.2630407240132195
120,136,0.2630444813837221
33,40,0.2635402093772367
90,109,0.2640493869886483
90,110,0.264140785851765
127,137,0.2642533743559082
113,128,0.2648952863269685
75,93,0.2649749849326656
78,94,0.2661070962095141
